system,family,n,paths_total,path_index,method,iterations
random(2^5),random_dense,5,32,29,order3_apriori,success,1.0,0.149125875,20
random(2^5),random_dense,5,32,30,order3_apriori,success,1.0,0.656116458,29
random(2^5),random_dense,5,32,31,order3_apriori,success,1.0,0.153835083,19
random(2^5),random_dense,5,32,32,order3_apriori,success,1.0,0.413169375,14
random(2^6),random_dense,6,64,1,order3_apriori,success,1.0,0.706477916,37
random(2^6),random_dense,6,64,2,order3_apriori,success,1.0,1.783779709,78
random(2^6),random_dense,6,64,3,order3_apriori,success,1.0,0.892464208,33
random(2^6),random_dense,6,64,4,order3_apriori,success,1.0,1.583996084,79
random(2^6),random_dense,6,64,5,order3_apriori,success,1.0,1.358923541,62
random(2^6),random_dense,6,64,6,order3_apriori,success,1.0,1.456088792,67
random(2^6),random_dense,6,64,7,order3_apriori,success,1.0,0.868739042,33
random(2^6),random_dense,6,64,8,order3_apriori,success,1.0,1.097055083,42
random(2^6),random_dense,6,64,9,order3_apriori,success,1.0,1.189672292,55
random(2^6),random_dense,6,64,10,order3_apriori,success,1.0,1.042038458,42
random(2^6),random_dense,6,64,11,order3_apriori,success,1.0,0.756492584,31
random(2^6),random_dense,6,64,12,order3_apriori,success,1.0,0.953979958,32
random(2^6),random_dense,6,64,13,order3_apriori,success,1.0,1.083930167,53
random(2^6),random_dense,6,64,14,order3_apriori,success,1.0,0.921499292,41
random(2^6),random_dense,6,64,15,order3_apriori,success,1.0,1.077092042,50
random(2^6),random_dense,6,64,16,order3_apriori,success,1.0,0.85240025,25
random(2^6),random_dense,6,64,17,order3_apriori,success,1.0,2.310365084,56
random(2^6),random_dense,6,64,18,order3_apriori,success,1.0,2.886882042,57
random(2^6),random_dense,6,64,19,order3_apriori,success,1.0,2.296862666,64
random(2^6),random_dense,6,64,20,order3_apriori,success,1.0,2.805689917,50
random(2^6),random_dense,6,64,21,order3_apriori,success,1.0,2.476879291,56
